name,type,start_time,duration,"mosi","miso"
"SPI","enable",3.2777119,1e-07,,
"SPI","disable",3.277947,9.99999997e-08,,
"SPI","enable",3.278184,9.99999997e-08,,
"SPI","disable",3.2784203,9.99999997e-08,,
"SPI","enable",3.2786501,9.99999997e-08,,
"SPI","disable",3.2788801,1e-07,,
"SPI","enable",3.2791101,1e-07,,
"SPI","disable",3.2793394,1e-07,,
"SPI","enable",3.2795749,9.99999997e-08,,
"SPI","disable",3.279809,9.99999997e-08,,
"SPI","enable",3.2800439,1e-07,,
"SPI","disable",3.2802801,1e-07,,
"SPI","enable",3.2805052,1e-07,,
"SPI","disable",3.2807405,1e-07,,
"SPI","enable",3.280965,9.99999997e-08,,
"SPI","disable",3.2812008,9.99999997e-08,,
"SPI","enable",3.2814371,9.99999997e-08,,
"SPI","disable",3.2816734,1.00000001e-07,,
"SPI","enable",3.2819095,1e-07,,
"SPI","disable",3.2821341,1e-07,,
"SPI","enable",3.2823716,1e-07,,
"SPI","disable",3.2826076,9.99999997e-08,,
"SPI","enable",3.2828389,1e-07,,
"SPI","disable",3.2830697,9.99999997e-08,,
"SPI","enable",3.283306,9.99999997e-08,,
"SPI","disable",3.2835372,9.99999997e-08,,
"SPI","enable",3.2837679,9.99999997e-08,,
"SPI","disable",3.2840051,1e-07,,
"SPI","enable",3.2842362,1e-07,,
"SPI","disable",3.2844671,9.99999997e-08,,
"SPI","enable",3.2847045,9.99999997e-08,,
"SPI","disable",3.2849404,9.99999997e-08,,
"SPI","enable",3.2851727,9.99999997e-08,,
"SPI","disable",3.2853963,1e-07,,
"SPI","enable",3.2856319,1e-07,,
"SPI","disable",3.2858563,1e-07,,
"SPI","enable",3.2860921,1e-07,,
"SPI","disable",3.2863169,9.99999997e-08,,
"SPI","enable",3.286553,1e-07,,
"SPI","disable",3.2867899,9.99999997e-08,,
"SPI","enable",3.2870155,1e-07,,
"SPI","disable",3.2872522,9.99999997e-08,,
"SPI","enable",3.2874893,1e-07,,
"SPI","disable",3.2877146,9.99999997e-08,,
"SPI","enable",3.28794,1e-07,,
"SPI","disable",3.2881697,1e-07,,
"SPI","enable",3.2884,9.99999997e-08,,
"SPI","disable",3.2886301,1e-07,,
"SPI","enable",3.2888593,1e-07,,
"SPI","disable",3.2890891,9.99999997e-08,,
"SPI","enable",3.2893208,9.99999997e-08,,
"SPI","disable",3.2895464,1.00000001e-07,,
"SPI","enable",3.289783,1e-07,,
"SPI","disable",3.2900181,9.99999997e-08,,
"SPI","enable",3.2902533,1e-07,,
"SPI","disable",3.2904901,9.99999997e-08,,
"SPI","enable",3.290715,9.99999997e-08,,
"SPI","disable",3.2909514,9.99999997e-08,,
"SPI","enable",3.291188,9.99999997e-08,,
"SPI","disable",3.2914133,1.00000001e-07,,
"SPI","enable",3.2916493,9.99999997e-08,,
"SPI","disable",3.2918856,9.99999997e-08,,
"SPI","enable",3.2921102,9.99999997e-08,,
"SPI","disable",3.2923413,1e-07,,
"SPI","enable",3.2925716,9.99999997e-08,,
"SPI","disable",3.2928018,1.00000001e-07,,
"SPI","enable",3.2930377,9.99999997e-08,,
"SPI","disable",3.293268,1e-07,,
"SPI","enable",3.2934986,9.99999997e-08,,
"SPI","disable",3.2937292,9.99999997e-08,,
"SPI","enable",3.2939608,1e-07,,
"SPI","disable",3.294197,9.99999997e-08,,
"SPI","enable",3.2944335,1.00000001e-07,,
"SPI","disable",3.2946588,9.99999997e-08,,
"SPI","enable",3.2948954,9.99999997e-08,,
"SPI","disable",3.295131,1e-07,,
"SPI","enable",3.2953558,1e-07,,
"SPI","disable",3.2955924,1e-07,,
"SPI","enable",3.2958182,1e-07,,
"SPI","disable",3.2960437,1e-07,,
"SPI","enable",3.2962802,9.99999997e-08,,
"SPI","disable",3.2965168,1e-07,,
"SPI","enable",3.2967424,1.00000001e-07,,
"SPI","disable",3.2969728,1e-07,,
"SPI","enable",3.2972093,9.99999997e-08,,
"SPI","disable",3.2974402,9.99999997e-08,,
"SPI","enable",3.2976715,1e-07,,
"SPI","disable",3.2979074,9.99999997e-08,,
"SPI","enable",3.2981391,9.99999997e-08,,
"SPI","disable",3.2983703,1e-07,,
"SPI","enable",3.2986075,9.99999997e-08,,
"SPI","disable",3.2988438,9.99999997e-08,,
"SPI","enable",3.299075,9.99999997e-08,,
"SPI","disable",3.2992998,1e-07,,
"SPI","enable",3.2995363,9.99999997e-08,,
"SPI","disable",3.2997716,9.99999997e-08,,
"SPI","enable",3.3000074,1e-07,,
"SPI","disable",3.3002438,9.99999997e-08,,
"SPI","enable",3.300469,9.99999997e-08,,
"SPI","disable",3.3007046,9.99999997e-08,,
"SPI","enable",3.3009299,1e-07,,
"SPI","disable",3.3011663,9.99999997e-08,,
"SPI","enable",3.301402,9.99999997e-08,,
"SPI","disable",3.3016272,9.99999997e-08,,
